"rsp_id","rsp_age","rsp_age_cat","rsp_gender","rsp_edu","rsp_pol_int","rsp_pol_party","rsp_pol_scale","rsp_pol_side","rsp_trust","rsp_att_punish","rsp_att_redist","rsp_att_selfeffort","rsp_att_gayrights","rsp_att_eu","rsp_att_imm","rsp_para_interface","rsp_para_device","exp_post","src_n","src_adds","src_comments","src_established","src_ethics","src_party","src_readers","src_soft","src_status","src_post"
1003622,3,"30-59 yrs","Male","Higher",2,"h",8,"Right",3,7,2,7,7,7,5,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have comment field (with journalists participating)","About 5 years ago","Few violations","Progress Party","Many readers","Primarily entertainment news","Offline and online newspaper",1
1011291,1,"18-29 yrs","Male","Lower or intermediate",5,"red",1,"Left",10,1,7,7,7,7,4,"pc or generic",NA,2,2,"Have no advertisements","Have comment field (with journalists participating)","About 100 years ago","No violations","No party","Few readers","Primarily entertainment news","Offline and online newspaper",1
1011293,4,"30-59 yrs","Female","Higher",4,"ap",4,"Left",10,3,7,2,7,1,1,"pc or generic",NA,2,2,"Have no advertisements","Have comment field (with journalists participating)","About 50 years ago","No violations","Liberal Party","Few readers","Primarily entertainment news","Blog/website",1
1011295,2,"18-29 yrs","Male","Higher",4,"sv",3,"Left",6,2,7,1,7,2,3,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 50 years ago","Few violations","Socialist Left Party","Many readers","Some entertainment news","Offline and online newspaper",1
1011296,2,"18-29 yrs","Female","Higher",3,"frp",6,"Centre",6,2,2,7,7,4,5,"pc or generic",NA,1,2,"Have advertisements (with native adv)","Have comment field (without journalists participating)","About 5 years ago","No violations","Socialist Left Party","Few readers","No entertainment news","Online newpaper",0
1009013,5,"30-59 yrs","Female","Lower or intermediate",3,"ap",4,"Left",8,6,5,3,6,5,5,"pc or generic",NA,2,2,"Have no advertisements","Have comment field (with journalists participating)","About 5 years ago","Many violations","Social Democratic Party","Few readers","No entertainment news","Offline and online newspaper",1
1011306,1,"18-29 yrs","Female","Lower or intermediate",3,NA,5,"Left",6,7,4,5,7,4,1,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have comment field (with journalists participating)","About 100 years ago","No violations","Conservative Party","Few readers","Some entertainment news","Online newpaper",1
1011308,7,"60 yrs and above","Male","Higher",4,"frp",11,"Right",9,7,3,6,6,6,6,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have no comment field","About 5 years ago","Few violations","Socialist Left Party","Few readers","No entertainment news","Offline and online newspaper",1
1011309,2,"18-29 yrs","Female","Lower or intermediate",3,"sv",3,"Left",7,6,7,6,7,3,4,"pc or generic",NA,1,2,"Have advertisements (without native adv)","Have comment field (with journalists participating)","About 50 years ago","Few violations","Christian Democratic Party","Few readers","Primarily entertainment news","Blog/website",0
1011312,5,"60 yrs and above","Female","Lower or intermediate",3,"ap",2,"Left",8,NA,6,5,7,4,2,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have no comment field","About 50 years ago","Few violations","Socialist Left Party","Many readers","Primarily entertainment news","Offline and online newspaper",1
1011316,6,"60 yrs and above","Male","Higher",4,"frp",9,"Right",5,6,3,5,2,7,7,"pc or generic",NA,2,2,"Have no advertisements","Have comment field (with journalists participating)","About 50 years ago","Many violations","No party","Few readers","No entertainment news","Offline and online newspaper",1
1011318,5,"60 yrs and above","Male","Lower or intermediate",3,"ap",4,"Left",5,7,6,5,6,6,6,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have comment field (with journalists participating)","About 5 years ago","No violations","Liberal Party","Many readers","Some entertainment news","Offline and online newspaper",1
1011322,2,"30-59 yrs","Female","Lower or intermediate",3,"frp",9,"Right",3,6,5,4,7,6,7,"pc or generic",NA,1,2,"Have no advertisements","Have comment field (with journalists participating)","About 50 years ago","No violations","Red Party","Few readers","Primarily entertainment news","Blog/website",0
1007702,6,"60 yrs and above","Female","Lower or intermediate",3,"sp",6,"Centre",9,4,6,4,5,NA,NA,"pc or generic",NA,1,2,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 5 years ago","No violations","Liberal Party","Few readers","No entertainment news","Offline and online newspaper",0
1011334,5,"60 yrs and above","Male","Higher",4,"h",8,"Right",8,2,6,5,6,5,5,"pc or generic",NA,1,2,"Have no advertisements","Have comment field (with journalists participating)","About 100 years ago","Many violations","Agrarian Party","Few readers","No entertainment news","Online newpaper",0
1011338,1,"18-29 yrs","Female","Lower or intermediate",5,"h",4,"Left",3,6,2,6,7,2,2,"pc or generic",NA,2,2,"Have no advertisements","Have no comment field","About 5 years ago","Many violations","Conservative Party","Few readers","Some entertainment news","Online newpaper",1
1006704,5,"30-59 yrs","Male","Lower or intermediate",5,"frp",11,"Right",8,7,5,4,6,7,7,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 100 years ago","Many violations","Progress Party","Many readers","Primarily entertainment news","Offline and online newspaper",1
1002302,7,"60 yrs and above","Male","Higher",3,"h",7,"Right",6,1,5,6,5,6,3,"pc or generic",NA,2,2,"Have advertisements (with native adv)","Have no comment field","About 5 years ago","No violations","Socialist Left Party","Few readers","Some entertainment news","Online newpaper",1
1011344,3,"30-59 yrs","Male","Lower or intermediate",3,"frp",10,"Right",4,6,5,6,6,6,7,"touch","Did not use smart phone",1,2,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 50 years ago","Many violations","Social Democratic Party","Many readers","Primarily entertainment news","Online newpaper",0
1006862,4,"30-59 yrs","Female","Lower or intermediate",3,NA,6,"Centre",5,7,4,3,6,5,6,"touch","Did not use smart phone",1,2,"Have no advertisements","Have no comment field","About 5 years ago","No violations","Agrarian Party","Few readers","No entertainment news","Offline and online newspaper",0
1011356,3,"30-59 yrs","Male","Higher",5,"red",2,"Left",9,2,7,2,6,7,1,"pc or generic",NA,2,2,"Have no advertisements","Have no comment field","About 5 years ago","Many violations","Green Party","Many readers","No entertainment news","Online newpaper",1
1000055,4,"30-59 yrs","Male",NA,4,NA,7,"Right",7,5,5,5,6,4,5,"pc or generic",NA,1,2,"Have advertisements (without native adv)","Have no comment field","About 50 years ago","Many violations","Red Party","Few readers","No entertainment news","Offline and online newspaper",0
1011358,1,"18-29 yrs","Male","Lower or intermediate",4,"sv",5,"Left",8,3,7,2,7,2,1,"pc or generic",NA,2,2,"Have advertisements (with native adv)","Have comment field (without journalists participating)","About 100 years ago","No violations","Red Party","Many readers","Some entertainment news","Offline and online newspaper",1
1011361,4,"30-59 yrs","Male","Lower or intermediate",5,"frp",9,"Right",8,7,5,6,2,7,7,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 100 years ago","No violations","Liberal Party","Few readers","Some entertainment news","Online newpaper",1
1011376,2,"30-59 yrs","Male","Higher",3,"ap",7,"Right",10,7,7,5,7,6,4,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have no comment field","About 50 years ago","No violations","Red Party","Few readers","Some entertainment news","Offline and online newspaper",1
1011379,5,"60 yrs and above","Male","Lower or intermediate",3,"ap",3,"Left",4,6,7,3,7,4,3,"pc or generic","Did not use smart phone",2,2,"Have advertisements (without native adv)","Have no comment field","About 5 years ago","No violations","Conservative Party","Many readers","No entertainment news","Blog/website",1
1011380,3,"30-59 yrs","Male","Higher",4,"mdg",6,"Centre",6,5,6,5,7,3,3,"pc or generic",NA,1,2,"Have no advertisements","Have no comment field","About 5 years ago","Many violations","Progress Party","Few readers","Primarily entertainment news","Offline and online newspaper",0
1011386,3,"30-59 yrs","Male","Higher",4,"h",11,"Right",5,7,4,5,7,4,2,"pc or generic",NA,2,2,"Have advertisements (with native adv)","Have no comment field","About 50 years ago","No violations","Progress Party","Few readers","Primarily entertainment news","Offline and online newspaper",1
1011396,2,"18-29 yrs","Female","Higher",2,NA,5,"Left",10,4,5,4,7,2,1,"pc or generic",NA,1,2,"Have advertisements (with native adv)","Have comment field (with journalists participating)","About 50 years ago","Few violations","Christian Democratic Party","Few readers","Some entertainment news","Blog/website",0
1004386,2,"18-29 yrs","Female","Higher",4,"h",10,"Right",8,7,5,7,5,4,3,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have comment field (with journalists participating)","About 5 years ago","Many violations","Liberal Party","Few readers","No entertainment news","Offline and online newspaper",1
1011410,5,"60 yrs and above","Male","Higher",4,"ap",5,"Left",3,6,7,6,7,5,3,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have comment field (with journalists participating)","About 5 years ago","Few violations","Red Party","Many readers","No entertainment news","Online newpaper",1
1011413,6,"60 yrs and above","Female","Higher",3,"h",9,"Right",1,6,6,5,6,4,3,"touch","Did not use smart phone",1,2,"Have advertisements (without native adv)","Have no comment field","About 5 years ago","Many violations","Agrarian Party","Many readers","Primarily entertainment news","Blog/website",0
1011415,2,"18-29 yrs","Female","Lower or intermediate",2,"ap",6,"Centre",9,7,3,5,7,6,5,"pc or generic",NA,2,2,"Have advertisements (with native adv)","Have comment field (without journalists participating)","About 5 years ago","No violations","Social Democratic Party","Few readers","Primarily entertainment news","Online newpaper",1
1000054,6,"60 yrs and above","Female","Higher",5,NA,5,"Left",6,7,4,6,7,1,1,"pc or generic",NA,1,2,"Have advertisements (without native adv)","Have comment field (with journalists participating)","About 50 years ago","Few violations","Green Party","Many readers","No entertainment news","Offline and online newspaper",0
1000848,4,"30-59 yrs","Female","Higher",3,"h",9,"Right",5,6,5,5,5,4,6,"touch","Did not use smart phone",2,2,"Have advertisements (without native adv)","Have no comment field","About 50 years ago","Many violations","Liberal Party","Few readers","Some entertainment news","Online newpaper",1
1000784,2,"30-59 yrs","Male","Higher",2,"frp",6,"Centre",8,7,2,7,7,7,7,"touch","Did not use smart phone",1,2,"Have advertisements (with native adv)","Have comment field (without journalists participating)","About 100 years ago","Few violations","Green Party","Many readers","Some entertainment news","Offline and online newspaper",0
1009412,1,"18-29 yrs","Female","Lower or intermediate",5,"ap",2,"Left",4,7,7,4,7,5,1,"touch","Did not use smart phone",2,2,"Have no advertisements","Have no comment field","About 100 years ago","No violations","Social Democratic Party","Few readers","No entertainment news","Online newpaper",1
1007298,3,"30-59 yrs","Male","Higher",3,"h",9,"Right",7,6,6,5,6,4,4,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have no comment field","About 100 years ago","Many violations","Progress Party","Few readers","Some entertainment news","Blog/website",1
1010470,5,"60 yrs and above","Female","Higher",4,"sv",4,"Left",5,6,6,6,5,5,2,"pc or generic",NA,1,2,"Have advertisements (with native adv)","Have no comment field","About 100 years ago","Many violations","Progress Party","Many readers","No entertainment news","Blog/website",0
1008227,4,"30-59 yrs","Male","Higher",3,"ap",4,"Left",8,5,5,5,5,5,3,"pc or generic",NA,1,2,"Have no advertisements","Have no comment field","About 5 years ago","No violations","Socialist Left Party","Few readers","No entertainment news","Offline and online newspaper",0
1008381,2,"30-59 yrs","Male","Higher",5,"h",8,"Right",7,5,7,6,7,6,5,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have comment field (with journalists participating)","About 100 years ago","Few violations","Conservative Party","Many readers","No entertainment news","Blog/website",1
1006167,5,"60 yrs and above","Female","Higher",3,"ap",5,"Left",9,6,4,4,4,4,2,"touch","Did not use smart phone",2,2,"Have no advertisements","Have comment field (with journalists participating)","About 100 years ago","Few violations","Conservative Party","Few readers","Some entertainment news","Offline and online newspaper",1
1011422,5,"30-59 yrs","Female","Lower or intermediate",3,"sp",5,"Left",8,6,6,3,7,4,2,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have no comment field","About 100 years ago","Few violations","Agrarian Party","Few readers","Some entertainment news","Blog/website",1
